location,source,target,ID,fuzzy,context,translator_comments,developer_comments,gametemplate
,S_8246bb6c_2,...,,,,,,"S ""%%"""
,S_8e81f8de,"Расстраиваться, потому что он не будет мешать тренировкам, глупо!",,,,,,"S ""%%"""
,S_a58b8c8b,"(Но почему мне так интересно, что он там придумал дальше...)",,,,,,"S ""%%"""
,S_73aedabe,"Ладно, время поупражняться.",,,,,,"S ""%%"""
,narrator_bc6e8a71,Теперь Саре доступны голые тренировки.,,,,,,"""%%"""
,A_9be59844,"Ну что, как твои успехи? Уже справилась с моим заданием?",,,,,,"A ""%%"""
,S_4cbdd6f2,"Не совсем, но осталось немного.",,,,,,"S ""%%"""
,A_e5490b5e,"Ха-ха-ха, и зачем ты тогда меня позвала?",,,,,,"A ""%%"""
,S_c1668af9,"Не бери в голову, я о другом хотела спросить.",,,,,,"S ""%%"""
,S_18062df6,"Я сделала все, что ты говорил. Теперь мы можем переходить к следующему этапу?",,,,,,"S ""%%"""
,A_30de089f,"Твой энтузиазм впечатляет, но не думаю, что сейчас ты готова к чему-то большему. Отдохни как следует, а завтра начнем.",,,,,,"A ""%%"""
,S_62991ffe,(Тс... он меня недооценивает.),,,,,,"S ""%%"""
,S_03011b12,"Ладно, будь по твоему.",,,,,,"S ""%%"""
,A_ef3b42c7,"Смотри, и даже сделала небольшой перерыв, я вижу твои серьезные намерения.",,,,,,"A ""%%"""
,S_c6c3ef0e,Ты как всегда недооцениваешь меня.,,,,,,"S ""%%"""
,A_3251044e,"Хорошая работа. Думаю, теперь мы можем продолжить.",,,,,,"A ""%%"""
,A_ad98d20e,"Так как теперь мы переходим к более серьезным тренировкам, то лучше тебе как следует настроиться.",,,,,,"A ""%%"""
,S_544a0759,В академии призраков я научилась быть всегда готовой ко всему.,,,,,,"S ""%%"""
,A_f9f59672,"А ты, смотрю, серьезно настроилась.",,,,,,"A ""%%"""
,S_c0a2a2e8,"(Наконец-то я узнаю, что он там задумал дальше.)",,,,,,"S ""%%"""
,A_fc47ae49,"Для начала, конечно же, нужно как следует разогреться. Не переживай, я как всегда помогу тебе с этим.",,,,,,"A ""%%"""
,S_21f3b638,"Я и не сомневалась, н-начинай уже...",,,,,,"S ""%%"""
,A_de6607cc,"Только подумать, раньше тебя нужно было заставлять, а теперь ты с таким энтузиазмом принимаешься за упражнения! Мне нравится твой настрой.",,,,,,"A ""%%"""
,S_1bf738e1,Я просто быстро адаптируюсь.,,,,,,"S ""%%"""
,S_230cc5ca,"(Ммм, он сейчас будет снова трогать меня... аххх... мое тело так жаждет этого...)",,,,,,"S ""%%"""
,A_161a4aae,"Хе-хе-хе, не заставляю тебя ждать.",,,,,,"A ""%%"""
,narrator_0c4cd0fa,Тело Сары сильно содрогнулось при первом прикосновении руки Стукова.,,,,,,"""%%"""
,S_34233543,"(Ммм... наконец-то, как это хорошо...)",,,,,,"S ""%%"""
,A_ce83a765,"Ха-ха-ха, детка, я ведь только прикоснулся. Ты так дрожишь... Соскучилась по моим прикосновениям?",,,,,,"A ""%%"""
,S_372fabfb,После твоих тренировок я теперь не могу спокойно заниматься... мое тело сразу становится таким горячим.,,,,,,"S ""%%"""
,A_17d43e40,"Хе-хе, тяжело было терпеть все эти дни без моих прикосновений?",,,,,,"A ""%%"""
,S_d0b2d741,"Все было бы хорошо, если бы мне не приходилось делать эти развратные приседания... Но как только я начинаю приседать...",,,,,,"S ""%%"""
,A_9c2b7ded,"Не переживай, сегодня ты получишь то, чего жаждала все это время.",,,,,,"A ""%%"""
,S_6b3bdb28,{size=+5}Мнннгг!!!{/size},,,,,,"S ""%%"""
,S_c7257d25,"(Он трогает его, ооо дааа, мой клитор, как же мне этого не хватало...)",,,,,,"S ""%%"""
,A_b7c2f195,"Отлично-отлично, а теперь сделаем вот так.",,,,,,"A ""%%"""
,S_c9311866,"{size=+5}Аххх, ах, ах!{/size}",,,,,,"S ""%%"""
,S_66277309,"{size=+7}Ааааа, мой клитор, не три его так быстро!{/size}",,,,,,"S ""%%"""
,A_4263adec,"Нет-нет-нет, это нужно, чтобы как следует разогреться. Так что не отлынивай, а сфокусируйся на своем клиторе.",,,,,,"A ""%%"""
,S_ee30e3e0,(Слишком приятно! Это слишком приятно!!!),,,,,,"S ""%%"""
,A_ee3f50c8,"Ха-ха-ха, следить за твоей реакцией так весело. Ты, наверное, сама не замечаешь, как виляешь бедрами.",,,,,,"A ""%%"""
,S_23c99513,"Клитор... мой клитор... аххх... я так долго не продержусь, мои ноги... тяжело...",,,,,,"S ""%%"""
,A_a5a14950,Мы не сможем продолжить тренировку без хорошего разогрева.,,,,,,"A ""%%"""
,S_c1bd0d45,"(Ахх... я справлюсь, у меня получится!)",,,,,,"S ""%%"""
,A_fd42b62f,"Отлично, с разогревом покончено, у тебя есть несколько минут перевести дыхание.",,,,,,"A ""%%"""
,S_68a5ba36,"*Тяжело дышит* М-мое тело, оно все дрожит...",,,,,,"S ""%%"""
,S_d0412b79,"(Ахх... мы только начали, а у меня уже голова кругом идет...)",,,,,,"S ""%%"""
,A_4284a39b,"Отлично, теперь растяжка.",,,,,,"A ""%%"""
,S_895a7986,"У-уже, так быстро? Но ведь мы только закончили...",,,,,,"S ""%%"""
,S_f2f9f416,(Ммнг... я еще толком не успела передохнуть... мои ноги до сих пор дрожат...),,,,,,"S ""%%"""
,A_1de117e6,"Давай-давай-давай, принимай позу, перерывы между упражнениями должны быть небольшими. А то нам придется снова разогреваться, хе-хе-хе.",,,,,,"A ""%%"""
,S_ba41b02a,!!!,,,,,,"S ""%%"""
,S_92b1b83b,"Хорошо, я-я готова!",,,,,,"S ""%%"""
,A_007873bf,"Отлично, теперь мы займемся растяжкой!",,,,,,"A ""%%"""
,S_90f6c957,{size=+5}МММ!!!{/size},,,,,,"S ""%%"""
,S_3de98104,(Он вошел!!! Теперь он вошел в мою киску...),,,,,,"S ""%%"""
,A_bfbe072d,"Ммм, отличная реакция, просто чудесно. Это все благодаря хорошему разогреву.",,,,,,"A ""%%"""
,narrator_bd56cb68,*Хлюп-хлюп-хлюп*,,,,,,"""%%"""
,S_777b8311,Т-ты что делаешь... ахх...,,,,,,"S ""%%"""
,A_3f9b0ccb,"Как что? Растяжку провожу, а что-то не так?",,,,,,"A ""%%"""
,narrator_30341647,*Хлюп-хлюп*,,,,,,"""%%"""
,S_3d935483,"{size=+1}Ммм... то, что ты делаешь... {size=+3}нельзя... не растяжка... {size=+5}МММ!!!{/size}{/size}{/size}",,,,,,"S ""%%"""
,narrator_30341647_1,*Хлюп-хлюп*,,,,,,"""%%"""
,S_7bd6c113,(Он просто насилует мою киску своими толстыми пальцами...),,,,,,"S ""%%"""
,A_9ab7b729,"Ты что, хочешь поставить под сомнение мою компетентность как тренера? За моими плечами множество обученных *кхм* {i}шлюх.{/i}",,,,,,"A ""%%"""
,A_fa7d37ad,"Извини, что-то в горло попало...",,,,,,"A ""%%"""
,narrator_bd56cb68_1,*Хлюп-хлюп-хлюп*,,,,,,"""%%"""
,narrator_d21d7b66,Стуков продолжал вводить пальцы в киску Сары.,,,,,,"""%%"""
,S_fd24e87d,Аххх... ммм... п-прекрати так работать пальцами.,,,,,,"S ""%%"""
,A_6d3a7db3,"Дорогуша, если я перестану это делать, то мы не уделим достаточно внимания растяжке. Так что лучше сконцентрируйся и глубоко дыши, это всегда помогает при упражнениях.",,,,,,"A ""%%"""
,narrator_bd56cb68_2,*Хлюп-хлюп-хлюп*,,,,,,"""%%"""
,S_24828fe8,Ууу-ууууу!,,,,,,"S ""%%"""
,A_6e0121fb,"Ха-ха-ха, вижу, мои тренировки даром не прошли. Твое тело отлично реагирует.",,,,,,"A ""%%"""
,S_fd68dbde,(Ах... так он это задумал еще с самого начала... Мммм!!!),,,,,,"S ""%%"""
,narrator_6abd06f4,*Хлюп-хлюп-хлюп*,,,,,,"""%%"""
,A_1a9d635f,Ты слышишь эти хлюпающие звуки? Твоя киска такая развратная.,,,,,,"A ""%%"""
,S_4e2d3061,"Это все анатомия и физика, не больше!",,,,,,"S ""%%"""
,A_f6c33a0a,"Я слышал множество хлюпающих кисок и могу заверить тебя: это самая звучная. Боже, эти развратные звуки... ты чувствуешь, как они влияют на мой член?",,,,,,"A ""%%"""
